Notes,County,County Code,Cause of death,Cause of death Code,Year,Year Code,Ten-Year Age Groups,Ten-Year Age Groups Code,Sex,Sex Code,Deaths
NA,"Norfolk County, MA",25021,"Vascular dementia, unspecified",F01.9,2023,2023,85+ years,85+,Male,M,12
NA,"Norfolk County, MA",25021,Unspecified dementia,F03,2021,2021,65-74 years,65-74,Female,F,10
NA,"Norfolk County, MA",25021,Unspecified dementia,F03,2021,2021,65-74 years,65-74,Male,M,15
NA,"Norfolk County, MA",25021,Unspecified dementia,F03,2021,2021,75-84 years,75-84,Female,F,58
NA,"Norfolk County, MA",25021,Unspecified dementia,F03,2021,2021,75-84 years,75-84,Male,M,43
NA,"Norfolk County, MA",25021,Unspecified dementia,F03,2021,2021,85+ years,85+,Female,F,233
NA,"Norfolk County, MA",25021,Unspecified dementia,F03,2021,2021,85+ years,85+,Male,M,86
NA,"Norfolk County, MA",25021,Unspecified dementia,F03,2022,2022,65-74 years,65-74,Female,F,11
NA,"Norfolk County, MA",25021,Unspecified dementia,F03,2022,2022,65-74 years,65-74,Male,M,13
NA,"Norfolk County, MA",25021,Unspecified dementia,F03,2022,2022,75-84 years,75-84,Female,F,72
NA,"Norfolk County, MA",25021,Unspecified dementia,F03,2022,2022,75-84 years,75-84,Male,M,50
NA,"Norfolk County, MA",25021,Unspecified dementia,F03,2022,2022,85+ years,85+,Female,F,247
NA,"Norfolk County, MA",25021,Unspecified dementia,F03,2022,2022,85+ years,85+,Male,M,99
NA,"Norfolk County, MA",25021,Unspecified dementia,F03,2023,2023,65-74 years,65-74,Female,F,14
NA,"Norfolk County, MA",25021,Unspecified dementia,F03,2023,2023,65-74 years,65-74,Male,M,12
NA,"Norfolk County, MA",25021,Unspecified dementia,F03,2023,2023,75-84 years,75-84,Female,F,77
NA,"Norfolk County, MA",25021,Unspecified dementia,F03,2023,2023,75-84 years,75-84,Male,M,45
NA,"Norfolk County, MA",25021,Unspecified dementia,F03,2023,2023,85+ years,85+,Female,F,265
NA,"Norfolk County, MA",25021,Unspecified dementia,F03,2023,2023,85+ years,85+,Male,M,89
NA,"Norfolk County, MA",25021,Parkinson disease,G20,2021,2021,75-84 years,75-84,Female,F,19
NA,"Norfolk County, MA",25021,Parkinson disease,G20,2021,2021,75-84 years,75-84,Male,M,23
NA,"Norfolk County, MA",25021,Parkinson disease,G20,2021,2021,85+ years,85+,Female,F,11
NA,"Norfolk County, MA",25021,Parkinson disease,G20,2021,2021,85+ years,85+,Male,M,17
NA,"Norfolk County, MA",25021,Parkinson disease,G20,2022,2022,65-74 years,65-74,Male,M,11
NA,"Norfolk County, MA",25021,Parkinson disease,G20,2022,2022,75-84 years,75-84,Female,F,11
NA,"Norfolk County, MA",25021,Parkinson disease,G20,2022,2022,75-84 years,75-84,Male,M,22
NA,"Norfolk County, MA",25021,Parkinson disease,G20,2022,2022,85+ years,85+,Female,F,26
NA,"Norfolk County, MA",25021,Parkinson disease,G20,2022,2022,85+ years,85+,Male,M,18
NA,"Norfolk County, MA",25021,Parkinson disease,G20,2023,2023,75-84 years,75-84,Female,F,16
NA,"Norfolk County, MA",25021,Parkinson disease,G20,2023,2023,75-84 years,75-84,Male,M,18
NA,"Norfolk County, MA",25021,Parkinson disease,G20,2023,2023,85+ years,85+,Female,F,14
NA,"Norfolk County, MA",25021,Parkinson disease,G20,2023,2023,85+ years,85+,Male,M,27
NA,"Norfolk County, MA",25021,"Alzheimer disease, unspecified",G30.9,2021,2021,75-84 years,75-84,Female,F,34
NA,"Norfolk County, MA",25021,"Alzheimer disease, unspecified",G30.9,2021,2021,75-84 years,75-84,Male,M,16
NA,"Norfolk County, MA",25021,"Alzheimer disease, unspecified",G30.9,2021,2021,85+ years,85+,Female,F,79
NA,"Norfolk County, MA",25021,"Alzheimer disease, unspecified",G30.9,2021,2021,85+ years,85+,Male,M,31
NA,"Norfolk County, MA",25021,"Alzheimer disease, unspecified",G30.9,2022,2022,75-84 years,75-84,Female,F,31
NA,"Norfolk County, MA",25021,"Alzheimer disease, unspecified",G30.9,2022,2022,75-84 years,75-84,Male,M,16
NA,"Norfolk County, MA",25021,"Alzheimer disease, unspecified",G30.9,2022,2022,85+ years,85+,Female,F,105
NA,"Norfolk County, MA",25021,"Alzheimer disease, unspecified",G30.9,2022,2022,85+ years,85+,Male,M,31
NA,"Norfolk County, MA",25021,"Alzheimer disease, unspecified",G30.9,2023,2023,75-84 years,75-84,Female,F,45
NA,"Norfolk County, MA",25021,"Alzheimer disease, unspecified",G30.9,2023,2023,75-84 years,75-84,Male,M,22
NA,"Norfolk County, MA",25021,"Alzheimer disease, unspecified",G30.9,2023,2023,85+ years,85+,Female,F,85
NA,"Norfolk County, MA",25021,"Alzheimer disease, unspecified",G30.9,2023,2023,85+ years,85+,Male,M,37
NA,"Norfolk County, MA",25021,Other specified degenerative diseases of nervous system,G31.8,2022,2022,75-84 years,75-84,Female,F,10
NA,"Norfolk County, MA",25021,Other specified degenerative diseases of nervous system,G31.8,2022,2022,75-84 years,75-84,Male,M,10
NA,"Norfolk County, MA",25021,Essential (primary) hypertension,I10,2021,2021,85+ years,85+,Female,F,21
NA,"Norfolk County, MA",25021,Essential (primary) hypertension,I10,2021,2021,85+ years,85+,Male,M,11
NA,"Norfolk County, MA",25021,Essential (primary) hypertension,I10,2022,2022,85+ years,85+,Female,F,25
NA,"Norfolk County, MA",25021,Essential (primary) hypertension,I10,2023,2023,85+ years,85+,Female,F,11
NA,"Norfolk County, MA",25021,Hypertensive heart disease with (congestive) heart failure,I11.0,2021,2021,85+ years,85+,Female,F,16
NA,"Norfolk County, MA",25021,Hypertensive heart disease with (congestive) heart failure,I11.0,2021,2021,85+ years,85+,Male,M,10
NA,"Norfolk County, MA",25021,Hypertensive heart disease with (congestive) heart failure,I11.0,2022,2022,85+ years,85+,Female,F,21
NA,"Norfolk County, MA",25021,Hypertensive heart disease with (congestive) heart failure,I11.0,2023,2023,85+ years,85+,Female,F,15
NA,"Norfolk County, MA",25021,Hypertensive heart disease without (congestive) heart failure,I11.9,2021,2021,85+ years,85+,Female,F,10
NA,"Norfolk County, MA",25021,"Acute myocardial infarction, unspecified",I21.9,2021,2021,55-64 years,55-64,Male,M,17
NA,"Norfolk County, MA",25021,"Acute myocardial infarction, unspecified",I21.9,2021,2021,65-74 years,65-74,Male,M,22
NA,"Norfolk County, MA",25021,"Acute myocardial infarction, unspecified",I21.9,2021,2021,75-84 years,75-84,Female,F,12
NA,"Norfolk County, MA",25021,"Acute myocardial infarction, unspecified",I21.9,2021,2021,75-84 years,75-84,Male,M,17
NA,"Norfolk County, MA",25021,"Acute myocardial infarction, unspecified",I21.9,2021,2021,85+ years,85+,Female,F,23
NA,"Norfolk County, MA",25021,"Acute myocardial infarction, unspecified",I21.9,2021,2021,85+ years,85+,Male,M,20
NA,"Norfolk County, MA",25021,"Acute myocardial infarction, unspecified",I21.9,2022,2022,65-74 years,65-74,Female,F,12
NA,"Norfolk County, MA",25021,"Acute myocardial infarction, unspecified",I21.9,2022,2022,65-74 years,65-74,Male,M,18
NA,"Norfolk County, MA",25021,"Acute myocardial infarction, unspecified",I21.9,2022,2022,75-84 years,75-84,Female,F,11
NA,"Norfolk County, MA",25021,"Acute myocardial infarction, unspecified",I21.9,2022,2022,75-84 years,75-84,Male,M,23
NA,"Norfolk County, MA",25021,"Acute myocardial infarction, unspecified",I21.9,2022,2022,85+ years,85+,Female,F,23
NA,"Norfolk County, MA",25021,"Acute myocardial infarction, unspecified",I21.9,2022,2022,85+ years,85+,Male,M,18
NA,"Norfolk County, MA",25021,"Acute myocardial infarction, unspecified",I21.9,2023,2023,55-64 years,55-64,Male,M,13
NA,"Norfolk County, MA",25021,"Acute myocardial infarction, unspecified",I21.9,2023,2023,65-74 years,65-74,Male,M,15
NA,"Norfolk County, MA",25021,"Acute myocardial infarction, unspecified",I21.9,2023,2023,75-84 years,75-84,Female,F,10
NA,"Norfolk County, MA",25021,"Acute myocardial infarction, unspecified",I21.9,2023,2023,75-84 years,75-84,Male,M,14
NA,"Norfolk County, MA",25021,"Acute myocardial infarction, unspecified",I21.9,2023,2023,85+ years,85+,Female,F,23
NA,"Norfolk County, MA",25021,"Acute myocardial infarction, unspecified",I21.9,2023,2023,85+ years,85+,Male,M,17
NA,"Norfolk County, MA",25021,"Atherosclerotic cardiovascular disease, so described",I25.0,2021,2021,55-64 years,55-64,Male,M,14
NA,"Norfolk County, MA",25021,"Atherosclerotic cardiovascular disease, so described",I25.0,2021,2021,65-74 years,65-74,Male,M,23
NA,"Norfolk County, MA",25021,"Atherosclerotic cardiovascular disease, so described",I25.0,2021,2021,75-84 years,75-84,Male,M,15
NA,"Norfolk County, MA",25021,"Atherosclerotic cardiovascular disease, so described",I25.0,2021,2021,85+ years,85+,Female,F,15
NA,"Norfolk County, MA",25021,"Atherosclerotic cardiovascular disease, so described",I25.0,2022,2022,55-64 years,55-64,Male,M,19
NA,"Norfolk County, MA",25021,"Atherosclerotic cardiovascular disease, so described",I25.0,2022,2022,65-74 years,65-74,Male,M,19
NA,"Norfolk County, MA",25021,"Atherosclerotic cardiovascular disease, so described",I25.0,2022,2022,75-84 years,75-84,Female,F,16
NA,"Norfolk County, MA",25021,"Atherosclerotic cardiovascular disease, so described",I25.0,2022,2022,75-84 years,75-84,Male,M,15
NA,"Norfolk County, MA",25021,"Atherosclerotic cardiovascular disease, so described",I25.0,2022,2022,85+ years,85+,Female,F,13
NA,"Norfolk County, MA",25021,"Atherosclerotic cardiovascular disease, so described",I25.0,2022,2022,85+ years,85+,Male,M,10
NA,"Norfolk County, MA",25021,"Atherosclerotic cardiovascular disease, so described",I25.0,2023,2023,55-64 years,55-64,Male,M,21
NA,"Norfolk County, MA",25021,"Atherosclerotic cardiovascular disease, so described",I25.0,2023,2023,65-74 years,65-74,Female,F,10
NA,"Norfolk County, MA",25021,"Atherosclerotic cardiovascular disease, so described",I25.0,2023,2023,65-74 years,65-74,Male,M,39
NA,"Norfolk County, MA",25021,"Atherosclerotic cardiovascular disease, so described",I25.0,2023,2023,75-84 years,75-84,Male,M,18
NA,"Norfolk County, MA",25021,"Atherosclerotic cardiovascular disease, so described",I25.0,2023,2023,85+ years,85+,Female,F,16
NA,"Norfolk County, MA",25021,Atherosclerotic heart disease,I25.1,2021,2021,55-64 years,55-64,Male,M,13
NA,"Norfolk County, MA",25021,Atherosclerotic heart disease,I25.1,2021,2021,65-74 years,65-74,Male,M,20
NA,"Norfolk County, MA",25021,Atherosclerotic heart disease,I25.1,2021,2021,75-84 years,75-84,Female,F,18
NA,"Norfolk County, MA",25021,Atherosclerotic heart disease,I25.1,2021,2021,75-84 years,75-84,Male,M,45
NA,"Norfolk County, MA",25021,Atherosclerotic heart disease,I25.1,2021,2021,85+ years,85+,Female,F,79
NA,"Norfolk County, MA",25021,Atherosclerotic heart disease,I25.1,2021,2021,85+ years,85+,Male,M,61
NA,"Norfolk County, MA",25021,Atherosclerotic heart disease,I25.1,2022,2022,65-74 years,65-74,Male,M,27
NA,"Norfolk County, MA",25021,Atherosclerotic heart disease,I25.1,2022,2022,75-84 years,75-84,Female,F,11
NA,"Norfolk County, MA",25021,Atherosclerotic heart disease,I25.1,2022,2022,75-84 years,75-84,Male,M,29
NA,"Norfolk County, MA",25021,Atherosclerotic heart disease,I25.1,2022,2022,85+ years,85+,Female,F,64
NA,"Norfolk County, MA",25021,Atherosclerotic heart disease,I25.1,2022,2022,85+ years,85+,Male,M,63
NA,"Norfolk County, MA",25021,Atherosclerotic heart disease,I25.1,2023,2023,65-74 years,65-74,Female,F,10
NA,"Norfolk County, MA",25021,Atherosclerotic heart disease,I25.1,2023,2023,65-74 years,65-74,Male,M,26
NA,"Norfolk County, MA",25021,Atherosclerotic heart disease,I25.1,2023,2023,75-84 years,75-84,Female,F,23
NA,"Norfolk County, MA",25021,Atherosclerotic heart disease,I25.1,2023,2023,75-84 years,75-84,Male,M,26
NA,"Norfolk County, MA",25021,Atherosclerotic heart disease,I25.1,2023,2023,85+ years,85+,Female,F,66
NA,"Norfolk County, MA",25021,Atherosclerotic heart disease,I25.1,2023,2023,85+ years,85+,Male,M,66
NA,"Norfolk County, MA",25021,Aortic (valve) stenosis,I35.0,2021,2021,85+ years,85+,Female,F,22
NA,"Norfolk County, MA",25021,Aortic (valve) stenosis,I35.0,2021,2021,85+ years,85+,Male,M,10
NA,"Norfolk County, MA",25021,Aortic (valve) stenosis,I35.0,2022,2022,85+ years,85+,Female,F,10
NA,"Norfolk County, MA",25021,Aortic (valve) stenosis,I35.0,2022,2022,85+ years,85+,Male,M,12
NA,"Norfolk County, MA",25021,Aortic (valve) stenosis,I35.0,2023,2023,85+ years,85+,Female,F,23
NA,"Norfolk County, MA",25021,"Cardiac arrest, unspecified",I46.9,2022,2022,65-74 years,65-74,Male,M,13
NA,"Norfolk County, MA",25021,"Cardiac arrest, unspecified",I46.9,2023,2023,85+ years,85+,Female,F,15
NA,"Norfolk County, MA",25021,Atrial fibrillation and flutter,I48,2021,2021,85+ years,85+,Female,F,27
NA,"Norfolk County, MA",25021,Atrial fibrillation and flutter,I48,2021,2021,85+ years,85+,Male,M,17
NA,"Norfolk County, MA",25021,Atrial fibrillation and flutter,I48,2022,2022,75-84 years,75-84,Male,M,11
NA,"Norfolk County, MA",25021,Atrial fibrillation and flutter,I48,2022,2022,85+ years,85+,Female,F,40
NA,"Norfolk County, MA",25021,Atrial fibrillation and flutter,I48,2022,2022,85+ years,85+,Male,M,15
NA,"Norfolk County, MA",25021,Atrial fibrillation and flutter,I48,2023,2023,85+ years,85+,Female,F,35
NA,"Norfolk County, MA",25021,Atrial fibrillation and flutter,I48,2023,2023,85+ years,85+,Male,M,21
NA,"Norfolk County, MA",25021,Congestive heart failure,I50.0,2021,2021,75-84 years,75-84,Female,F,16
NA,"Norfolk County, MA",25021,Congestive heart failure,I50.0,2021,2021,75-84 years,75-84,Male,M,13
NA,"Norfolk County, MA",25021,Congestive heart failure,I50.0,2021,2021,85+ years,85+,Female,F,53
NA,"Norfolk County, MA",25021,Congestive heart failure,I50.0,2021,2021,85+ years,85+,Male,M,45
NA,"Norfolk County, MA",25021,Congestive heart failure,I50.0,2022,2022,75-84 years,75-84,Female,F,11
NA,"Norfolk County, MA",25021,Congestive heart failure,I50.0,2022,2022,75-84 years,75-84,Male,M,13
NA,"Norfolk County, MA",25021,Congestive heart failure,I50.0,2022,2022,85+ years,85+,Female,F,67
NA,"Norfolk County, MA",25021,Congestive heart failure,I50.0,2022,2022,85+ years,85+,Male,M,42
NA,"Norfolk County, MA",25021,Congestive heart failure,I50.0,2023,2023,75-84 years,75-84,Female,F,11
NA,"Norfolk County, MA",25021,Congestive heart failure,I50.0,2023,2023,75-84 years,75-84,Male,M,11
NA,"Norfolk County, MA",25021,Congestive heart failure,I50.0,2023,2023,85+ years,85+,Female,F,58
NA,"Norfolk County, MA",25021,Congestive heart failure,I50.0,2023,2023,85+ years,85+,Male,M,33
NA,"Norfolk County, MA",25021,"Heart failure, unspecified",I50.9,2021,2021,85+ years,85+,Female,F,20
NA,"Norfolk County, MA",25021,"Heart failure, unspecified",I50.9,2022,2022,75-84 years,75-84,Male,M,11
NA,"Norfolk County, MA",25021,"Heart failure, unspecified",I50.9,2022,2022,85+ years,85+,Female,F,27
NA,"Norfolk County, MA",25021,"Heart failure, unspecified",I50.9,2022,2022,85+ years,85+,Male,M,15
NA,"Norfolk County, MA",25021,"Heart failure, unspecified",I50.9,2023,2023,75-84 years,75-84,Female,F,12
NA,"Norfolk County, MA",25021,"Heart failure, unspecified",I50.9,2023,2023,75-84 years,75-84,Male,M,16
NA,"Norfolk County, MA",25021,"Heart failure, unspecified",I50.9,2023,2023,85+ years,85+,Female,F,34
NA,"Norfolk County, MA",25021,"Heart failure, unspecified",I50.9,2023,2023,85+ years,85+,Male,M,21
NA,"Norfolk County, MA",25021,"Stroke, not specified as haemorrhage or infarction",I64,2021,2021,75-84 years,75-84,Female,F,12
NA,"Norfolk County, MA",25021,"Stroke, not specified as haemorrhage or infarction",I64,2021,2021,85+ years,85+,Female,F,42
NA,"Norfolk County, MA",25021,"Stroke, not specified as haemorrhage or infarction",I64,2021,2021,85+ years,85+,Male,M,20
NA,"Norfolk County, MA",25021,"Stroke, not specified as haemorrhage or infarction",I64,2022,2022,75-84 years,75-84,Female,F,14
NA,"Norfolk County, MA",25021,"Stroke, not specified as haemorrhage or infarction",I64,2022,2022,75-84 years,75-84,Male,M,11
NA,"Norfolk County, MA",25021,"Stroke, not specified as haemorrhage or infarction",I64,2022,2022,85+ years,85+,Female,F,41
NA,"Norfolk County, MA",25021,"Stroke, not specified as haemorrhage or infarction",I64,2022,2022,85+ years,85+,Male,M,18
NA,"Norfolk County, MA",25021,"Stroke, not specified as haemorrhage or infarction",I64,2023,2023,75-84 years,75-84,Female,F,12
NA,"Norfolk County, MA",25021,"Stroke, not specified as haemorrhage or infarction",I64,2023,2023,75-84 years,75-84,Male,M,13
NA,"Norfolk County, MA",25021,"Stroke, not specified as haemorrhage or infarction",I64,2023,2023,85+ years,85+,Female,F,35
NA,"Norfolk County, MA",25021,"Cerebrovascular disease, unspecified",I67.9,2023,2023,85+ years,85+,Female,F,10
NA,"Norfolk County, MA",25021,"Sequelae of stroke, not specified as haemorrhage or infarction",I69.4,2021,2021,85+ years,85+,Female,F,11
NA,"Norfolk County, MA",25021,Sequelae of other and unspecified cerebrovascular diseases,I69.8,2022,2022,85+ years,85+,Female,F,18
NA,"Norfolk County, MA",25021,Sequelae of other and unspecified cerebrovascular diseases,I69.8,2023,2023,85+ years,85+,Female,F,14
NA,"Norfolk County, MA",25021,Sequelae of other and unspecified cerebrovascular diseases,I69.8,2023,2023,85+ years,85+,Male,M,11
NA,"Norfolk County, MA",25021,"Pneumonia, unspecified",J18.9,2021,2021,85+ years,85+,Female,F,21
NA,"Norfolk County, MA",25021,"Pneumonia, unspecified",J18.9,2021,2021,85+ years,85+,Male,M,13
NA,"Norfolk County, MA",25021,"Pneumonia, unspecified",J18.9,2022,2022,75-84 years,75-84,Male,M,13
NA,"Norfolk County, MA",25021,"Pneumonia, unspecified",J18.9,2022,2022,85+ years,85+,Female,F,16
NA,"Norfolk County, MA",25021,"Pneumonia, unspecified",J18.9,2022,2022,85+ years,85+,Male,M,13
NA,"Norfolk County, MA",25021,"Pneumonia, unspecified",J18.9,2023,2023,75-84 years,75-84,Male,M,11
NA,"Norfolk County, MA",25021,"Pneumonia, unspecified",J18.9,2023,2023,85+ years,85+,Female,F,25
NA,"Norfolk County, MA",25021,"Pneumonia, unspecified",J18.9,2023,2023,85+ years,85+,Male,M,19
NA,"Norfolk County, MA",25021,"Chronic obstructive pulmonary disease, unspecified",J44.9,2021,2021,65-74 years,65-74,Female,F,20
NA,"Norfolk County, MA",25021,"Chronic obstructive pulmonary disease, unspecified",J44.9,2021,2021,65-74 years,65-74,Male,M,13
NA,"Norfolk County, MA",25021,"Chronic obstructive pulmonary disease, unspecified",J44.9,2021,2021,75-84 years,75-84,Female,F,32
NA,"Norfolk County, MA",25021,"Chronic obstructive pulmonary disease, unspecified",J44.9,2021,2021,75-84 years,75-84,Male,M,26
NA,"Norfolk County, MA",25021,"Chronic obstructive pulmonary disease, unspecified",J44.9,2021,2021,85+ years,85+,Female,F,34
NA,"Norfolk County, MA",25021,"Chronic obstructive pulmonary disease, unspecified",J44.9,2021,2021,85+ years,85+,Male,M,12
NA,"Norfolk County, MA",25021,"Chronic obstructive pulmonary disease, unspecified",J44.9,2022,2022,55-64 years,55-64,Female,F,10
NA,"Norfolk County, MA",25021,"Chronic obstructive pulmonary disease, unspecified",J44.9,2022,2022,65-74 years,65-74,Female,F,20
NA,"Norfolk County, MA",25021,"Chronic obstructive pulmonary disease, unspecified",J44.9,2022,2022,65-74 years,65-74,Male,M,12
NA,"Norfolk County, MA",25021,"Chronic obstructive pulmonary disease, unspecified",J44.9,2022,2022,75-84 years,75-84,Female,F,27
