Notes	County	County Code	Cause of death	Cause of death Code	Year	Year Code	Ten-Year Age Groups	Ten-Year Age Groups Code	Sex	Sex Code	Deaths
	"Norfolk County, MA"	25021	"Acute myocardial infarction, unspecified"	I21.9	2023	2023	65-74 years	65-74	Male	M	15
	"Norfolk County, MA"	25021	"Acute myocardial infarction, unspecified"	I21.9	2023	2023	75-84 years	75-84	Female	F	10
	"Norfolk County, MA"	25021	"Acute myocardial infarction, unspecified"	I21.9	2023	2023	75-84 years	75-84	Male	M	14
	"Norfolk County, MA"	25021	"Acute myocardial infarction, unspecified"	I21.9	2023	2023	85+ years	85+	Female	F	23
	"Norfolk County, MA"	25021	"Acute myocardial infarction, unspecified"	I21.9	2023	2023	85+ years	85+	Male	M	17
	"Norfolk County, MA"	25021	"Atherosclerotic cardiovascular disease, so described"	I25.0	2021	2021	55-64 years	55-64	Male	M	14
	"Norfolk County, MA"	25021	"Atherosclerotic cardiovascular disease, so described"	I25.0	2021	2021	65-74 years	65-74	Male	M	23
	"Norfolk County, MA"	25021	"Atherosclerotic cardiovascular disease, so described"	I25.0	2021	2021	75-84 years	75-84	Male	M	15
	"Norfolk County, MA"	25021	"Atherosclerotic cardiovascular disease, so described"	I25.0	2021	2021	85+ years	85+	Female	F	15
	"Norfolk County, MA"	25021	"Atherosclerotic cardiovascular disease, so described"	I25.0	2022	2022	55-64 years	55-64	Male	M	19
	"Norfolk County, MA"	25021	"Atherosclerotic cardiovascular disease, so described"	I25.0	2022	2022	65-74 years	65-74	Male	M	19
	"Norfolk County, MA"	25021	"Atherosclerotic cardiovascular disease, so described"	I25.0	2022	2022	75-84 years	75-84	Female	F	16
	"Norfolk County, MA"	25021	"Atherosclerotic cardiovascular disease, so described"	I25.0	2022	2022	75-84 years	75-84	Male	M	15
	"Norfolk County, MA"	25021	"Atherosclerotic cardiovascular disease, so described"	I25.0	2022	2022	85+ years	85+	Female	F	13
	"Norfolk County, MA"	25021	"Atherosclerotic cardiovascular disease, so described"	I25.0	2022	2022	85+ years	85+	Male	M	10
	"Norfolk County, MA"	25021	"Atherosclerotic cardiovascular disease, so described"	I25.0	2023	2023	55-64 years	55-64	Male	M	21
	"Norfolk County, MA"	25021	"Atherosclerotic cardiovascular disease, so described"	I25.0	2023	2023	65-74 years	65-74	Female	F	10
	"Norfolk County, MA"	25021	"Atherosclerotic cardiovascular disease, so described"	I25.0	2023	2023	65-74 years	65-74	Male	M	39
	"Norfolk County, MA"	25021	"Atherosclerotic cardiovascular disease, so described"	I25.0	2023	2023	75-84 years	75-84	Male	M	18
	"Norfolk County, MA"	25021	"Atherosclerotic cardiovascular disease, so described"	I25.0	2023	2023	85+ years	85+	Female	F	16
	"Norfolk County, MA"	25021	Atherosclerotic heart disease	I25.1	2021	2021	55-64 years	55-64	Male	M	13
	"Norfolk County, MA"	25021	Atherosclerotic heart disease	I25.1	2021	2021	65-74 years	65-74	Male	M	20
	"Norfolk County, MA"	25021	Atherosclerotic heart disease	I25.1	2021	2021	75-84 years	75-84	Female	F	18
	"Norfolk County, MA"	25021	Atherosclerotic heart disease	I25.1	2021	2021	75-84 years	75-84	Male	M	45
	"Norfolk County, MA"	25021	Atherosclerotic heart disease	I25.1	2021	2021	85+ years	85+	Female	F	79
	"Norfolk County, MA"	25021	Atherosclerotic heart disease	I25.1	2021	2021	85+ years	85+	Male	M	61
	"Norfolk County, MA"	25021	Atherosclerotic heart disease	I25.1	2022	2022	65-74 years	65-74	Male	M	27
	"Norfolk County, MA"	25021	Atherosclerotic heart disease	I25.1	2022	2022	75-84 years	75-84	Female	F	11
	"Norfolk County, MA"	25021	Atherosclerotic heart disease	I25.1	2022	2022	75-84 years	75-84	Male	M	29
	"Norfolk County, MA"	25021	Atherosclerotic heart disease	I25.1	2022	2022	85+ years	85+	Female	F	64
	"Norfolk County, MA"	25021	Atherosclerotic heart disease	I25.1	2022	2022	85+ years	85+	Male	M	63
	"Norfolk County, MA"	25021	Atherosclerotic heart disease	I25.1	2023	2023	65-74 years	65-74	Female	F	10
	"Norfolk County, MA"	25021	Atherosclerotic heart disease	I25.1	2023	2023	65-74 years	65-74	Male	M	26
	"Norfolk County, MA"	25021	Atherosclerotic heart disease	I25.1	2023	2023	75-84 years	75-84	Female	F	23
	"Norfolk County, MA"	25021	Atherosclerotic heart disease	I25.1	2023	2023	75-84 years	75-84	Male	M	26
	"Norfolk County, MA"	25021	Atherosclerotic heart disease	I25.1	2023	2023	85+ years	85+	Female	F	66
	"Norfolk County, MA"	25021	Atherosclerotic heart disease	I25.1	2023	2023	85+ years	85+	Male	M	66
	"Norfolk County, MA"	25021	Aortic (valve) stenosis	I35.0	2021	2021	85+ years	85+	Female	F	22
	"Norfolk County, MA"	25021	Aortic (valve) stenosis	I35.0	2021	2021	85+ years	85+	Male	M	10
	"Norfolk County, MA"	25021	Aortic (valve) stenosis	I35.0	2022	2022	85+ years	85+	Female	F	10
	"Norfolk County, MA"	25021	Aortic (valve) stenosis	I35.0	2022	2022	85+ years	85+	Male	M	12
	"Norfolk County, MA"	25021	Aortic (valve) stenosis	I35.0	2023	2023	85+ years	85+	Female	F	23
	"Norfolk County, MA"	25021	"Cardiac arrest, unspecified"	I46.9	2022	2022	65-74 years	65-74	Male	M	13
	"Norfolk County, MA"	25021	"Cardiac arrest, unspecified"	I46.9	2023	2023	85+ years	85+	Female	F	15
	"Norfolk County, MA"	25021	Atrial fibrillation and flutter	I48	2021	2021	85+ years	85+	Female	F	27
	"Norfolk County, MA"	25021	Atrial fibrillation and flutter	I48	2021	2021	85+ years	85+	Male	M	17
	"Norfolk County, MA"	25021	Atrial fibrillation and flutter	I48	2022	2022	75-84 years	75-84	Male	M	11
	"Norfolk County, MA"	25021	Atrial fibrillation and flutter	I48	2022	2022	85+ years	85+	Female	F	40
	"Norfolk County, MA"	25021	Atrial fibrillation and flutter	I48	2022	2022	85+ years	85+	Male	M	15
	"Norfolk County, MA"	25021	Atrial fibrillation and flutter	I48	2023	2023	85+ years	85+	Female	F	35
	"Norfolk County, MA"	25021	Atrial fibrillation and flutter	I48	2023	2023	85+ years	85+	Male	M	21
	"Norfolk County, MA"	25021	Congestive heart failure	I50.0	2021	2021	75-84 years	75-84	Female	F	16
	"Norfolk County, MA"	25021	Congestive heart failure	I50.0	2021	2021	75-84 years	75-84	Male	M	13
	"Norfolk County, MA"	25021	Congestive heart failure	I50.0	2021	2021	85+ years	85+	Female	F	53
	"Norfolk County, MA"	25021	Congestive heart failure	I50.0	2021	2021	85+ years	85+	Male	M	45
	"Norfolk County, MA"	25021	Congestive heart failure	I50.0	2022	2022	75-84 years	75-84	Female	F	11
	"Norfolk County, MA"	25021	Congestive heart failure	I50.0	2022	2022	75-84 years	75-84	Male	M	13
	"Norfolk County, MA"	25021	Congestive heart failure	I50.0	2022	2022	85+ years	85+	Female	F	67
	"Norfolk County, MA"	25021	Congestive heart failure	I50.0	2022	2022	85+ years	85+	Male	M	42
	"Norfolk County, MA"	25021	Congestive heart failure	I50.0	2023	2023	75-84 years	75-84	Female	F	11
	"Norfolk County, MA"	25021	Congestive heart failure	I50.0	2023	2023	75-84 years	75-84	Male	M	11
	"Norfolk County, MA"	25021	Congestive heart failure	I50.0	2023	2023	85+ years	85+	Female	F	58
	"Norfolk County, MA"	25021	Congestive heart failure	I50.0	2023	2023	85+ years	85+	Male	M	33
	"Norfolk County, MA"	25021	"Heart failure, unspecified"	I50.9	2021	2021	85+ years	85+	Female	F	20
	"Norfolk County, MA"	25021	"Heart failure, unspecified"	I50.9	2022	2022	75-84 years	75-84	Male	M	11
	"Norfolk County, MA"	25021	"Heart failure, unspecified"	I50.9	2022	2022	85+ years	85+	Female	F	27
	"Norfolk County, MA"	25021	"Heart failure, unspecified"	I50.9	2022	2022	85+ years	85+	Male	M	15
	"Norfolk County, MA"	25021	"Heart failure, unspecified"	I50.9	2023	2023	75-84 years	75-84	Female	F	12
	"Norfolk County, MA"	25021	"Heart failure, unspecified"	I50.9	2023	2023	75-84 years	75-84	Male	M	16
	"Norfolk County, MA"	25021	"Heart failure, unspecified"	I50.9	2023	2023	85+ years	85+	Female	F	34
	"Norfolk County, MA"	25021	"Heart failure, unspecified"	I50.9	2023	2023	85+ years	85+	Male	M	21
	"Norfolk County, MA"	25021	"Stroke, not specified as haemorrhage or infarction"	I64	2021	2021	75-84 years	75-84	Female	F	12
	"Norfolk County, MA"	25021	"Stroke, not specified as haemorrhage or infarction"	I64	2021	2021	85+ years	85+	Female	F	42
	"Norfolk County, MA"	25021	"Stroke, not specified as haemorrhage or infarction"	I64	2021	2021	85+ years	85+	Male	M	20
	"Norfolk County, MA"	25021	"Stroke, not specified as haemorrhage or infarction"	I64	2022	2022	75-84 years	75-84	Female	F	14
	"Norfolk County, MA"	25021	"Stroke, not specified as haemorrhage or infarction"	I64	2022	2022	75-84 years	75-84	Male	M	11
	"Norfolk County, MA"	25021	"Stroke, not specified as haemorrhage or infarction"	I64	2022	2022	85+ years	85+	Female	F	41
	"Norfolk County, MA"	25021	"Stroke, not specified as haemorrhage or infarction"	I64	2022	2022	85+ years	85+	Male	M	18
	"Norfolk County, MA"	25021	"Stroke, not specified as haemorrhage or infarction"	I64	2023	2023	75-84 years	75-84	Female	F	12
	"Norfolk County, MA"	25021	"Stroke, not specified as haemorrhage or infarction"	I64	2023	2023	75-84 years	75-84	Male	M	13
	"Norfolk County, MA"	25021	"Stroke, not specified as haemorrhage or infarction"	I64	2023	2023	85+ years	85+	Female	F	35
	"Norfolk County, MA"	25021	"Cerebrovascular disease, unspecified"	I67.9	2023	2023	85+ years	85+	Female	F	10
	"Norfolk County, MA"	25021	"Sequelae of stroke, not specified as haemorrhage or infarction"	I69.4	2021	2021	85+ years	85+	Female	F	11
	"Norfolk County, MA"	25021	Sequelae of other and unspecified cerebrovascular diseases	I69.8	2022	2022	85+ years	85+	Female	F	18
	"Norfolk County, MA"	25021	Sequelae of other and unspecified cerebrovascular diseases	I69.8	2023	2023	85+ years	85+	Female	F	14
	"Norfolk County, MA"	25021	Sequelae of other and unspecified cerebrovascular diseases	I69.8	2023	2023	85+ years	85+	Male	M	11
	"Norfolk County, MA"	25021	"Pneumonia, unspecified"	J18.9	2021	2021	85+ years	85+	Female	F	21
	"Norfolk County, MA"	25021	"Pneumonia, unspecified"	J18.9	2021	2021	85+ years	85+	Male	M	13
	"Norfolk County, MA"	25021	"Pneumonia, unspecified"	J18.9	2022	2022	75-84 years	75-84	Male	M	13
	"Norfolk County, MA"	25021	"Pneumonia, unspecified"	J18.9	2022	2022	85+ years	85+	Female	F	16
	"Norfolk County, MA"	25021	"Pneumonia, unspecified"	J18.9	2022	2022	85+ years	85+	Male	M	13
	"Norfolk County, MA"	25021	"Pneumonia, unspecified"	J18.9	2023	2023	75-84 years	75-84	Male	M	11
	"Norfolk County, MA"	25021	"Pneumonia, unspecified"	J18.9	2023	2023	85+ years	85+	Female	F	25
	"Norfolk County, MA"	25021	"Pneumonia, unspecified"	J18.9	2023	2023	85+ years	85+	Male	M	19
	"Norfolk County, MA"	25021	"Chronic obstructive pulmonary disease, unspecified"	J44.9	2021	2021	65-74 years	65-74	Female	F	20
	"Norfolk County, MA"	25021	"Chronic obstructive pulmonary disease, unspecified"	J44.9	2021	2021	65-74 years	65-74	Male	M	13
	"Norfolk County, MA"	25021	"Chronic obstructive pulmonary disease, unspecified"	J44.9	2021	2021	75-84 years	75-84	Female	F	32
	"Norfolk County, MA"	25021	"Chronic obstructive pulmonary disease, unspecified"	J44.9	2021	2021	75-84 years	75-84	Male	M	26
	"Norfolk County, MA"	25021	"Chronic obstructive pulmonary disease, unspecified"	J44.9	2021	2021	85+ years	85+	Female	F	34
	"Norfolk County, MA"	25021	"Chronic obstructive pulmonary disease, unspecified"	J44.9	2021	2021	85+ years	85+	Male	M	12
	"Norfolk County, MA"	25021	"Chronic obstructive pulmonary disease, unspecified"	J44.9	2022	2022	55-64 years	55-64	Female	F	10
	"Norfolk County, MA"	25021	"Chronic obstructive pulmonary disease, unspecified"	J44.9	2022	2022	65-74 years	65-74	Female	F	20
	"Norfolk County, MA"	25021	"Chronic obstructive pulmonary disease, unspecified"	J44.9	2022	2022	65-74 years	65-74	Male	M	12
	"Norfolk County, MA"	25021	"Chronic obstructive pulmonary disease, unspecified"	J44.9	2022	2022	75-84 years	75-84	Female	F	27
	"Norfolk County, MA"	25021	"Chronic obstructive pulmonary disease, unspecified"	J44.9	2022	2022	75-84 years	75-84	Male	M	19
	"Norfolk County, MA"	25021	"Chronic obstructive pulmonary disease, unspecified"	J44.9	2022	2022	85+ years	85+	Female	F	40
	"Norfolk County, MA"	25021	"Chronic obstructive pulmonary disease, unspecified"	J44.9	2022	2022	85+ years	85+	Male	M	18
	"Norfolk County, MA"	25021	"Chronic obstructive pulmonary disease, unspecified"	J44.9	2023	2023	65-74 years	65-74	Female	F	22
	"Norfolk County, MA"	25021	"Chronic obstructive pulmonary disease, unspecified"	J44.9	2023	2023	65-74 years	65-74	Male	M	14
	"Norfolk County, MA"	25021	"Chronic obstructive pulmonary disease, unspecified"	J44.9	2023	2023	75-84 years	75-84	Female	F	26
	"Norfolk County, MA"	25021	"Chronic obstructive pulmonary disease, unspecified"	J44.9	2023	2023	75-84 years	75-84	Male	M	20
	"Norfolk County, MA"	25021	"Chronic obstructive pulmonary disease, unspecified"	J44.9	2023	2023	85+ years	85+	Female	F	51
	"Norfolk County, MA"	25021	"Chronic obstructive pulmonary disease, unspecified"	J44.9	2023	2023	85+ years	85+	Male	M	16
	"Norfolk County, MA"	25021	Pneumonitis due to food and vomit	J69.0	2021	2021	75-84 years	75-84	Male	M	16
	"Norfolk County, MA"	25021	Pneumonitis due to food and vomit	J69.0	2021	2021	85+ years	85+	Female	F	19
	"Norfolk County, MA"	25021	Pneumonitis due to food and vomit	J69.0	2021	2021	85+ years	85+	Male	M	16
	"Norfolk County, MA"	25021	Pneumonitis due to food and vomit	J69.0	2022	2022	75-84 years	75-84	Female	F	11
	"Norfolk County, MA"	25021	Pneumonitis due to food and vomit	J69.0	2022	2022	75-84 years	75-84	Male	M	18
	"Norfolk County, MA"	25021	Pneumonitis due to food and vomit	J69.0	2022	2022	85+ years	85+	Female	F	17
	"Norfolk County, MA"	25021	Pneumonitis due to food and vomit	J69.0	2022	2022	85+ years	85+	Male	M	17
	"Norfolk County, MA"	25021	Pneumonitis due to food and vomit	J69.0	2023	2023	65-74 years	65-74	Male	M	11
	"Norfolk County, MA"	25021	Pneumonitis due to food and vomit	J69.0	2023	2023	75-84 years	75-84	Female	F	10
	"Norfolk County, MA"	25021	Pneumonitis due to food and vomit	J69.0	2023	2023	85+ years	85+	Female	F	16
	"Norfolk County, MA"	25021	Pneumonitis due to food and vomit	J69.0	2023	2023	85+ years	85+	Male	M	21
	"Norfolk County, MA"	25021	"Interstitial pulmonary disease, unspecified"	J84.9	2021	2021	75-84 years	75-84	Male	M	12
	"Plymouth County, MA"	25023	"Vascular dementia, unspecified"	F01.9	2021	2021	85+ years	85+	Female	F	25
	"Plymouth County, MA"	25023	"Vascular dementia, unspecified"	F01.9	2021	2021	85+ years	85+	Male	M	11
	"Plymouth County, MA"	25023	"Vascular dementia, unspecified"	F01.9	2023	2023	85+ years	85+	Female	F	23
	"Plymouth County, MA"	25023	"Vascular dementia, unspecified"	F01.9	2023	2023	85+ years	85+	Male	M	11
	"Plymouth County, MA"	25023	Unspecified dementia	F03	2021	2021	65-74 years	65-74	Female	F	13
	"Plymouth County, MA"	25023	Unspecified dementia	F03	2021	2021	75-84 years	75-84	Female	F	63
	"Plymouth County, MA"	25023	Unspecified dementia	F03	2021	2021	75-84 years	75-84	Male	M	39
	"Plymouth County, MA"	25023	Unspecified dementia	F03	2021	2021	85+ years	85+	Female	F	161
	"Plymouth County, MA"	25023	Unspecified dementia	F03	2021	2021	85+ years	85+	Male	M	53
	"Plymouth County, MA"	25023	Unspecified dementia	F03	2022	2022	65-74 years	65-74	Female	F	17
	"Plymouth County, MA"	25023	Unspecified dementia	F03	2022	2022	75-84 years	75-84	Female	F	60
	"Plymouth County, MA"	25023	Unspecified dementia	F03	2022	2022	75-84 years	75-84	Male	M	35
	"Plymouth County, MA"	25023	Unspecified dementia	F03	2022	2022	85+ years	85+	Female	F	172
	"Plymouth County, MA"	25023	Unspecified dementia	F03	2022	2022	85+ years	85+	Male	M	59
	"Plymouth County, MA"	25023	Unspecified dementia	F03	2023	2023	65-74 years	65-74	Female	F	13
	"Plymouth County, MA"	25023	Unspecified dementia	F03	2023	2023	65-74 years	65-74	Male	M	16
	"Plymouth County, MA"	25023	Unspecified dementia	F03	2023	2023	75-84 years	75-84	Female	F	67
	"Plymouth County, MA"	25023	Unspecified dementia	F03	2023	2023	75-84 years	75-84	Male	M	44
	"Plymouth County, MA"	25023	Unspecified dementia	F03	2023	2023	85+ years	85+	Female	F	193
	"Plymouth County, MA"	25023	Unspecified dementia	F03	2023	2023	85+ years	85+	Male	M	64
	"Plymouth County, MA"	25023	Parkinson disease	G20	2021	2021	75-84 years	75-84	Male	M	23
	"Plymouth County, MA"	25023	Parkinson disease	G20	2021	2021	85+ years	85+	Female	F	11
	"Plymouth County, MA"	25023	Parkinson disease	G20	2021	2021	85+ years	85+	Male	M	16
	"Plymouth County, MA"	25023	Parkinson disease	G20	2022	2022	75-84 years	75-84	Male	M	12
	"Plymouth County, MA"	25023	Parkinson disease	G20	2022	2022	85+ years	85+	Female	F	10
	"Plymouth County, MA"	25023	Parkinson disease	G20	2023	2023	75-84 years	75-84	Male	M	28
	"Plymouth County, MA"	25023	Parkinson disease	G20	2023	2023	85+ years	85+	Male	M	22
	"Plymouth County, MA"	25023	"Alzheimer disease, unspecified"	G30.9	2021	2021	75-84 years	75-84	Female	F	25
	"Plymouth County, MA"	25023	"Alzheimer disease, unspecified"	G30.9	2021	2021	75-84 years	75-84	Male	M	17
	"Plymouth County, MA"	25023	"Alzheimer disease, unspecified"	G30.9	2021	2021	85+ years	85+	Female	F	60
	"Plymouth County, MA"	25023	"Alzheimer disease, unspecified"	G30.9	2021	2021	85+ years	85+	Male	M	22
	"Plymouth County, MA"	25023	"Alzheimer disease, unspecified"	G30.9	2022	2022	65-74 years	65-74	Female	F	10
	"Plymouth County, MA"	25023	"Alzheimer disease, unspecified"	G30.9	2022	2022	75-84 years	75-84	Female	F	26
	"Plymouth County, MA"	25023	"Alzheimer disease, unspecified"	G30.9	2022	2022	75-84 years	75-84	Male	M	25
	"Plymouth County, MA"	25023	"Alzheimer disease, unspecified"	G30.9	2022	2022	85+ years	85+	Female	F	50
	"Plymouth County, MA"	25023	"Alzheimer disease, unspecified"	G30.9	2022	2022	85+ years	85+	Male	M	27
	"Plymouth County, MA"	25023	"Alzheimer disease, unspecified"	G30.9	2023	2023	75-84 years	75-84	Female	F	36
	"Plymouth County, MA"	25023	"Alzheimer disease, unspecified"	G30.9	2023	2023	75-84 years	75-84	Male	M	24
	"Plymouth County, MA"	25023	"Alzheimer disease, unspecified"	G30.9	2023	2023	85+ years	85+	Female	F	63
	"Plymouth County, MA"	25023	"Alzheimer disease, unspecified"	G30.9	2023	2023	85+ years	85+	Male	M	19
	"Plymouth County, MA"	25023	"Senile degeneration of brain, not elsewhere classified"	G31.1	2023	2023	85+ years	85+	Female	F	14
	"Plymouth County, MA"	25023	Essential (primary) hypertension	I10	2021	2021	75-84 years	75-84	Male	M	10
	"Plymouth County, MA"	25023	Essential (primary) hypertension	I10	2021	2021	85+ years	85+	Female	F	11
	"Plymouth County, MA"	25023	Essential (primary) hypertension	I10	2022	2022	75-84 years	75-84	Female	F	10
	"Plymouth County, MA"	25023	Essential (primary) hypertension	I10	2022	2022	85+ years	85+	Female	F	12
	"Plymouth County, MA"	25023	Essential (primary) hypertension	I10	2023	2023	85+ years	85+	Female	F	11
	"Plymouth County, MA"	25023	Hypertensive heart disease with (congestive) heart failure	I11.0	2022	2022	85+ years	85+	Female	F	10
	"Plymouth County, MA"	25023	Hypertensive heart disease with (congestive) heart failure	I11.0	2023	2023	85+ years	85+	Female	F	11
	"Plymouth County, MA"	25023	"Acute myocardial infarction, unspecified"	I21.9	2021	2021	55-64 years	55-64	Male	M	13
	"Plymouth County, MA"	25023	"Acute myocardial infarction, unspecified"	I21.9	2021	2021	65-74 years	65-74	Female	F	10
	"Plymouth County, MA"	25023	"Acute myocardial infarction, unspecified"	I21.9	2021	2021	65-74 years	65-74	Male	M	23
	"Plymouth County, MA"	25023	"Acute myocardial infarction, unspecified"	I21.9	2021	2021	75-84 years	75-84	Female	F	10
	"Plymouth County, MA"	25023	"Acute myocardial infarction, unspecified"	I21.9	2021	2021	75-84 years	75-84	Male	M	21
	"Plymouth County, MA"	25023	"Acute myocardial infarction, unspecified"	I21.9	2021	2021	85+ years	85+	Female	F	20
